symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42074,360,1405.05,50,P,0.314918,-0.00883,0.5,0.314918,0.98630137
SPX,CBOE,42074,360,4355.655,55,C,0.140683,0.001081,1.55,0.140683,0.98630137
SPX,CBOE,42074,360,1264.545,55,P,0.335573,-0.005194,0.45,0.335573,0.98630137
SPX,CBOE,42074,360,4496.16,60,C,0.140683,0.000494,1.6,0.140683,0.98630137
SPX,CBOE,42074,360,1124.04,60,P,0.359332,-0.003016,0.4,0.359332,0.98630137
SPX,CBOE,42074,720,2833.223,0,C,0.161787,0.545228,1,0.0808935,1.97260274
SPX,CBOE,42074,720,2833.223,0,P,0.166126,-0.453564,1,0.083063,1.97260274
SPX,CBOE,42074,720,2974.885,5,C,0.150904,0.450566,1.05,0.150904,1.97260274
SPX,CBOE,42074,720,2691.562,5,P,0.17711,-0.370481,0.95,0.17711,1.97260274
SPX,CBOE,42074,720,3116.546,10,C,0.140625,0.350559,1.1,0.140625,1.97260274
SPX,CBOE,42074,720,2549.901,10,P,0.188067,-0.297726,0.9,0.188067,1.97260274
SPX,CBOE,42074,720,3258.207,15,C,0.132044,0.254342,1.15,0.132044,1.97260274
SPX,CBOE,42074,720,2408.24,15,P,0.19907,-0.235434,0.85,0.19907,1.97260274
SPX,CBOE,42074,720,3399.868,20,C,0.12557,0.172174,1.2,0.12557,1.97260274
SPX,CBOE,42074,720,2266.579,20,P,0.209953,-0.182952,0.8,0.209953,1.97260274
SPX,CBOE,42074,720,3541.529,25,C,0.121679,0.111182,1.25,0.121679,1.97260274
SPX,CBOE,42074,720,2124.917,25,P,0.22082,-0.139481,0.75,0.22082,1.97260274
SPX,CBOE,42074,720,3683.19,30,C,0.120336,0.071073,1.3,0.120336,1.97260274
SPX,CBOE,42074,720,1983.256,30,P,0.23147,-0.103893,0.7,0.23147,1.97260274
SPX,CBOE,42074,720,3824.852,35,C,0.120784,0.046067,1.35,0.120784,1.97260274
SPX,CBOE,42074,720,1841.595,35,P,0.242536,-0.075651,0.65,0.242536,1.97260274
SPX,CBOE,42074,720,3966.513,40,C,0.122595,0.030878,1.4,0.122595,1.97260274
SPX,CBOE,42074,720,1699.934,40,P,0.254117,-0.05373,0.6,0.254117,1.97260274
SPX,CBOE,42074,720,4108.174,45,C,0.125645,0.02183,1.45,0.125645,1.97260274
SPX,CBOE,42074,720,1558.273,45,P,0.266145,-0.037029,0.55,0.266145,1.97260274
SPX,CBOE,42074,720,4249.835,50,C,0.127582,0.014883,1.5,0.127582,1.97260274
SPX,CBOE,42074,720,1416.612,50,P,0.279111,-0.024754,0.5,0.279111,1.97260274
SPX,CBOE,42074,720,4391.496,55,C,0.127582,0.009232,1.55,0.127582,1.97260274
SPX,CBOE,42074,720,1274.95,55,P,0.292923,-0.015912,0.45,0.292923,1.97260274
SPX,CBOE,42074,720,4533.158,60,C,0.127582,0.005649,1.6,0.127582,1.97260274
SPX,CBOE,42074,720,1133.289,60,P,0.308742,-0.009906,0.4,0.308742,1.97260274
SPX,CBOE,42074,1080,2855.106,0,C,0.165994,0.556763,1,0.082997,2.95890411
SPX,CBOE,42074,1080,2855.106,0,P,0.174995,-0.440182,1,0.0874975,2.95890411
SPX,CBOE,42074,1080,2997.861,5,C,0.157739,0.482393,1.05,0.157739,2.95890411
SPX,CBOE,42074,1080,2712.35,5,P,0.183247,-0.374358,0.95,0.183247,2.95890411
SPX,CBOE,42074,1080,3140.616,10,C,0.149375,0.404211,1.1,0.149375,2.95890411
SPX,CBOE,42074,1080,2569.595,10,P,0.191783,-0.314078,0.9,0.191783,2.95890411
SPX,CBOE,42074,1080,3283.372,15,C,0.142411,0.32706,1.15,0.142411,2.95890411
SPX,CBOE,42074,1080,2426.84,15,P,0.200656,-0.259971,0.85,0.200656,2.95890411
SPX,CBOE,42074,1080,3426.127,20,C,0.136089,0.254051,1.2,0.136089,2.95890411
SPX,CBOE,42074,1080,2284.085,20,P,0.209627,-0.212109,0.8,0.209627,2.95890411
SPX,CBOE,42074,1080,3568.882,25,C,0.131286,0.190738,1.25,0.131286,2.95890411
SPX,CBOE,42074,1080,2141.329,25,P,0.218509,-0.170215,0.75,0.218509,2.95890411
SPX,CBOE,42074,1080,3711.637,30,C,0.127629,0.138897,1.3,0.127629,2.95890411
SPX,CBOE,42074,1080,1998.574,30,P,0.227547,-0.134157,0.7,0.227547,2.95890411
SPX,CBOE,42074,1080,3854.393,35,C,0.125332,0.099531,1.35,0.125332,2.95890411
SPX,CBOE,42074,1080,1855.819,35,P,0.236578,-0.103467,0.65,0.236578,2.95890411
SPX,CBOE,42074,1080,3997.148,40,C,0.124016,0.070698,1.4,0.124016,2.95890411
SPX,CBOE,42074,1080,1713.063,40,P,0.245926,-0.077941,0.6,0.245926,2.95890411
SPX,CBOE,42074,1080,4139.903,45,C,0.123995,0.050981,1.45,0.123995,2.95890411
SPX,CBOE,42074,1080,1570.308,45,P,0.255802,-0.057205,0.55,0.255802,2.95890411
SPX,CBOE,42074,1080,4282.659,50,C,0.123995,0.036378,1.5,0.123995,2.95890411
SPX,CBOE,42074,1080,1427.553,50,P,0.266368,-0.040764,0.5,0.266368,2.95890411
SPX,CBOE,42074,1080,4425.414,55,C,0.123995,0.025702,1.55,0.123995,2.95890411
SPX,CBOE,42074,1080,1284.797,55,P,0.277908,-0.028106,0.45,0.277908,2.95890411
SPX,CBOE,42074,1080,4568.169,60,C,0.123995,0.017999,1.6,0.123995,2.95890411
SPX,CBOE,42074,1080,1142.042,60,P,0.290554,-0.018615,0.4,0.290554,2.95890411
SPX,CBOE,42073,30,2785.628,0,C,0.117584,0.506724,1,0.058792,0.082191781
SPX,CBOE,42073,30,2785.628,0,P,0.115965,-0.493369,1,0.0579825,0.082191781
SPX,CBOE,42073,30,2924.91,5,C,0.091178,0.03191,1.05,0.091178,0.082191781
SPX,CBOE,42073,30,2646.347,5,P,0.16771,-0.137669,0.95,0.16771,0.082191781
SPX,CBOE,42073,30,3064.191,10,C,0.116193,0.002224,1.1,0.116193,0.082191781
SPX,CBOE,42073,30,2507.065,10,P,0.218003,-0.042987,0.9,0.218003,0.082191781
SPX,CBOE,42073,30,2367.784,15,P,0.270426,-0.01638,0.85,0.270426,0.082191781
SPX,CBOE,42073,30,2228.503,20,P,0.324812,-0.007286,0.8,0.324812,0.082191781
SPX,CBOE,42073,30,2089.221,25,P,0.385266,-0.003909,0.75,0.385266,0.082191781
SPX,CBOE,42073,30,1949.94,30,P,0.45255,-0.002447,0.7,0.45255,0.082191781
SPX,CBOE,42073,30,1810.658,35,P,0.500285,-0.001052,0.65,0.500285,0.082191781
SPX,CBOE,42073,30,1671.377,40,P,0.541713,-0.00038,0.6,0.541713,0.082191781
SPX,CBOE,42073,60,2787.218,0,C,0.124808,0.510064,1,0.062404,0.164383562
SPX,CBOE,42073,60,2787.218,0,P,0.123239,-0.490063,1,0.0616195,0.164383562
SPX,CBOE,42073,60,2926.579,5,C,0.093391,0.102096,1.05,0.093391,0.164383562
SPX,CBOE,42073,60,2647.857,5,P,0.162229,-0.208205,0.95,0.162229,0.164383562
SPX,CBOE,42073,60,3065.94,10,C,0.108092,0.015661,1.1,0.108092,0.164383562
SPX,CBOE,42073,60,2508.496,10,P,0.199254,-0.089387,0.9,0.199254,0.164383562
SPX,CBOE,42073,60,3205.301,15,C,0.129017,0.004075,1.15,0.129017,0.164383562
SPX,CBOE,42073,60,2369.135,15,P,0.237464,-0.041271,0.85,0.237464,0.164383562
SPX,CBOE,42073,60,3344.662,20,C,0.129017,0.000271,1.2,0.129017,0.164383562
SPX,CBOE,42073,60,2229.775,20,P,0.279639,-0.021444,0.8,0.279639,0.164383562
SPX,CBOE,42073,60,2090.414,25,P,0.323774,-0.012001,0.75,0.323774,0.164383562
SPX,CBOE,42073,60,1951.053,30,P,0.369677,-0.007052,0.7,0.369677,0.164383562
SPX,CBOE,42073,60,1811.692,35,P,0.416784,-0.004222,0.65,0.416784,0.164383562
SPX,CBOE,42073,60,1672.331,40,P,0.468587,-0.002687,0.6,0.468587,0.164383562
SPX,CBOE,42073,60,1532.97,45,P,0.522389,-0.001703,0.55,0.522389,0.164383562
SPX,CBOE,42073,60,1393.609,50,P,0.534778,-0.000474,0.5,0.534778,0.164383562
SPX,CBOE,42073,60,1254.248,55,P,0.534778,-0.000075,0.45,0.534778,0.164383562
SPX,CBOE,42073,90,2788.52,0,C,0.130351,0.512909,1,0.0651755,0.246575342
SPX,CBOE,42073,90,2788.52,0,P,0.130077,-0.487118,1,0.0650385,0.246575342
SPX,CBOE,42073,90,2927.946,5,C,0.100323,0.16992,1.05,0.100323,0.246575342
SPX,CBOE,42073,90,2649.094,5,P,0.16298,-0.250072,0.95,0.16298,0.246575342
SPX,CBOE,42073,90,3067.372,10,C,0.103047,0.033101,1.1,0.103047,0.246575342
SPX,CBOE,42073,90,2509.668,10,P,0.19332,-0.12599,0.9,0.19332,0.246575342
SPX,CBOE,42073,90,3206.798,15,C,0.124948,0.013156,1.15,0.124948,0.246575342
SPX,CBOE,42073,90,2370.242,15,P,0.223549,-0.064311,0.85,0.223549,0.246575342
SPX,CBOE,42073,90,3346.224,20,C,0.139723,0.004755,1.2,0.139723,0.246575342
SPX,CBOE,42073,90,2230.816,20,P,0.2555,-0.034209,0.8,0.2555,0.246575342
SPX,CBOE,42073,90,3485.65,25,C,0.142023,0.000877,1.25,0.142023,0.246575342
SPX,CBOE,42073,90,2091.39,25,P,0.28962,-0.01912,0.75,0.28962,0.246575342
SPX,CBOE,42073,90,1951.964,30,P,0.326437,-0.011261,0.7,0.326437,0.246575342
SPX,CBOE,42073,90,1812.538,35,P,0.363905,-0.006675,0.65,0.363905,0.246575342
SPX,CBOE,42073,90,1673.112,40,P,0.402729,-0.003973,0.6,0.402729,0.246575342
SPX,CBOE,42073,90,1533.686,45,P,0.446436,-0.002495,0.55,0.446436,0.246575342
SPX,CBOE,42073,90,1394.26,50,P,0.489854,-0.001483,0.5,0.489854,0.246575342
SPX,CBOE,42073,90,1254.834,55,P,0.511443,-0.000536,0.45,0.511443,0.246575342
SPX,CBOE,42073,90,1115.408,60,P,0.539261,-0.000188,0.4,0.539261,0.246575342
SPX,CBOE,42073,120,2790.314,0,C,0.135877,0.515537,1,0.0679385,0.328767123
SPX,CBOE,42073,120,2790.314,0,P,0.13521,-0.484539,1,0.067605,0.328767123
SPX,CBOE,42073,120,2929.829,5,C,0.107465,0.223329,1.05,0.107465,0.328767123
SPX,CBOE,42073,120,2650.798,5,P,0.164603,-0.277373,0.95,0.164603,0.328767123
SPX,CBOE,42073,120,3069.345,10,C,0.101084,0.053109,1.1,0.101084,0.328767123
SPX,CBOE,42073,120,2511.282,10,P,0.19154,-0.15523,0.9,0.19154,0.328767123
SPX,CBOE,42073,120,3208.861,15,C,0.1181,0.021175,1.15,0.1181,0.328767123
SPX,CBOE,42073,120,2371.767,15,P,0.217398,-0.085953,0.85,0.217398,0.328767123
SPX,CBOE,42073,120,3348.377,20,C,0.135316,0.010414,1.2,0.135316,0.328767123
SPX,CBOE,42073,120,2232.251,20,P,0.243901,-0.047903,0.8,0.243901,0.328767123
SPX,CBOE,42073,120,3487.892,25,C,0.144118,0.003918,1.25,0.144118,0.328767123
SPX,CBOE,42073,120,2092.735,25,P,0.271721,-0.027153,0.75,0.271721,0.328767123
SPX,CBOE,42073,120,3627.408,30,C,0.144566,0.000893,1.3,0.144566,0.328767123
SPX,CBOE,42073,120,1953.22,30,P,0.301595,-0.015817,0.7,0.301595,0.328767123
SPX,CBOE,42073,120,3766.924,35,C,0.144566,0.000172,1.35,0.144566,0.328767123
SPX,CBOE,42073,120,1813.704,35,P,0.333061,-0.009356,0.65,0.333061,0.328767123
SPX,CBOE,42073,120,3906.439,40,C,0.144566,0.000029,1.4,0.144566,0.328767123
SPX,CBOE,42073,120,1674.188,40,P,0.366766,-0.005635,0.6,0.366766,0.328767123
SPX,CBOE,42073,120,4045.955,45,C,0.144566,0.000004,1.45,0.144566,0.328767123
SPX,CBOE,42073,120,1534.673,45,P,0.402084,-0.003381,0.55,0.402084,0.328767123
SPX,CBOE,42073,120,4185.471,50,C,0.144566,0.000001,1.5,0.144566,0.328767123
SPX,CBOE,42073,120,1395.157,50,P,0.442301,-0.002119,0.5,0.442301,0.328767123
SPX,CBOE,42073,120,4324.986,55,C,0.144566,0,1.55,0.144566,0.328767123
SPX,CBOE,42073,120,1255.641,55,P,0.485015,-0.001305,0.45,0.485015,0.328767123
SPX,CBOE,42073,120,4464.502,60,C,0.144566,0,1.6,0.144566,0.328767123
SPX,CBOE,42073,120,1116.125,60,P,0.495481,-0.00038,0.4,0.495481,0.328767123
SPX,CBOE,42073,150,2791.901,0,C,0.139981,0.517894,1,0.0699905,0.410958904
SPX,CBOE,42073,150,2791.901,0,P,0.139174,-0.482209,1,0.069587,0.410958904
SPX,CBOE,42073,150,2931.496,5,C,0.113181,0.262333,1.05,0.113181,0.410958904
SPX,CBOE,42073,150,2652.306,5,P,0.165879,-0.296142,0.95,0.165879,0.410958904
SPX,CBOE,42073,150,3071.091,10,C,0.101393,0.07581,1.1,0.101393,0.410958904
SPX,CBOE,42073,150,2512.711,10,P,0.190447,-0.177735,0.9,0.190447,0.410958904
SPX,CBOE,42073,150,3210.686,15,C,0.11195,0.027966,1.15,0.11195,0.410958904
SPX,CBOE,42073,150,2373.116,15,P,0.213836,-0.104903,0.85,0.213836,0.410958904
SPX,CBOE,42073,150,3350.281,20,C,0.127429,0.014225,1.2,0.127429,0.410958904
SPX,CBOE,42073,150,2233.521,20,P,0.237219,-0.061368,0.8,0.237219,0.410958904
SPX,CBOE,42073,150,3489.876,25,C,0.137064,0.006287,1.25,0.137064,0.410958904
SPX,CBOE,42073,150,2093.926,25,P,0.26125,-0.035814,0.75,0.26125,0.410958904
SPX,CBOE,42073,150,3629.471,30,C,0.140218,0.002028,1.3,0.140218,0.410958904
SPX,CBOE,42073,150,1954.331,30,P,0.286322,-0.020926,0.7,0.286322,0.410958904
SPX,CBOE,42073,150,3769.067,35,C,0.140218,0.000494,1.35,0.140218,0.410958904
SPX,CBOE,42073,150,1814.736,35,P,0.313281,-0.012371,0.65,0.313281,0.410958904
SPX,CBOE,42073,150,3908.662,40,C,0.140218,0.000109,1.4,0.140218,0.410958904
SPX,CBOE,42073,150,1675.141,40,P,0.341663,-0.007308,0.6,0.341663,0.410958904
SPX,CBOE,42073,150,4048.257,45,C,0.140218,0.000022,1.45,0.140218,0.410958904
SPX,CBOE,42073,150,1535.546,45,P,0.372773,-0.004381,0.55,0.372773,0.410958904
SPX,CBOE,42073,150,4187.852,50,C,0.140218,0.000004,1.5,0.140218,0.410958904
SPX,CBOE,42073,150,1395.951,50,P,0.407121,-0.002665,0.5,0.407121,0.410958904
SPX,CBOE,42073,150,4327.447,55,C,0.140218,0.000001,1.55,0.140218,0.410958904
SPX,CBOE,42073,150,1256.355,55,P,0.445772,-0.001656,0.45,0.445772,0.410958904
SPX,CBOE,42073,150,4467.042,60,C,0.140218,0,1.6,0.140218,0.410958904
SPX,CBOE,42073,150,1116.76,60,P,0.478262,-0.000839,0.4,0.478262,0.410958904
SPX,CBOE,42073,180,2793.229,0,C,0.142501,0.519953,1,0.0712505,0.493150685
SPX,CBOE,42073,180,2793.229,0,P,0.142373,-0.480065,1,0.0711865,0.493150685
SPX,CBOE,42073,180,2932.89,5,C,0.117735,0.291579,1.05,0.117735,0.493150685
SPX,CBOE,42073,180,2653.567,5,P,0.167029,-0.309966,0.95,0.167029,0.493150685
SPX,CBOE,42073,180,3072.552,10,C,0.103684,0.101582,1.1,0.103684,0.493150685
SPX,CBOE,42073,180,2513.906,10,P,0.189702,-0.195584,0.9,0.189702,0.493150685
SPX,CBOE,42073,180,3212.213,15,C,0.108552,0.036303,1.15,0.108552,0.493150685
SPX,CBOE,42073,180,2374.245,15,P,0.211172,-0.120988,0.85,0.211172,0.493150685
SPX,CBOE,42073,180,3351.875,20,C,0.121337,0.017992,1.2,0.121337,0.493150685
SPX,CBOE,42073,180,2234.583,20,P,0.232359,-0.073653,0.8,0.232359,0.493150685
SPX,CBOE,42073,180,3491.536,25,C,0.129107,0.007849,1.25,0.129107,0.493150685
SPX,CBOE,42073,180,2094.922,25,P,0.253686,-0.0442,0.75,0.253686,0.493150685
SPX,CBOE,42073,180,3631.197,30,C,0.133492,0.002963,1.3,0.133492,0.493150685
SPX,CBOE,42073,180,1955.26,30,P,0.275859,-0.026309,0.7,0.275859,0.493150685
SPX,CBOE,42073,180,3770.859,35,C,0.135334,0.000935,1.35,0.135334,0.493150685
SPX,CBOE,42073,180,1815.599,35,P,0.299098,-0.015543,0.65,0.299098,0.493150685
SPX,CBOE,42073,180,3910.52,40,C,0.135334,0.000239,1.4,0.135334,0.493150685
SPX,CBOE,42073,180,1675.937,40,P,0.324274,-0.00921,0.6,0.324274,0.493150685
SPX,CBOE,42073,180,4050.182,45,C,0.135334,0.000056,1.45,0.135334,0.493150685
SPX,CBOE,42073,180,1536.276,45,P,0.351873,-0.005496,0.55,0.351873,0.493150685
SPX,CBOE,42073,180,4189.843,50,C,0.135334,0.000012,1.5,0.135334,0.493150685
SPX,CBOE,42073,180,1396.614,50,P,0.383263,-0.003365,0.5,0.383263,0.493150685
SPX,CBOE,42073,180,4329.504,55,C,0.135334,0.000003,1.55,0.135334,0.493150685
SPX,CBOE,42073,180,1256.953,55,P,0.418458,-0.00209,0.45,0.418458,0.493150685
SPX,CBOE,42073,180,4469.166,60,C,0.135334,0,1.6,0.135334,0.493150685
SPX,CBOE,42073,180,1117.291,60,P,0.45847,-0.001319,0.4,0.45847,0.493150685
SPX,CBOE,42073,360,2802.303,0,C,0.152152,0.530113,1,0.076076,0.98630137
SPX,CBOE,42073,360,2802.303,0,P,0.150599,-0.470194,1,0.0752995,0.98630137
SPX,CBOE,42073,360,2942.418,5,C,0.133436,0.381359,1.05,0.133436,0.98630137
SPX,CBOE,42073,360,2662.188,5,P,0.168928,-0.348407,0.95,0.168928,0.98630137
SPX,CBOE,42073,360,3082.534,10,C,0.118534,0.226393,1.1,0.118534,0.98630137
SPX,CBOE,42073,360,2522.073,10,P,0.185971,-0.253727,0.9,0.185971,0.98630137
SPX,CBOE,42073,360,3222.649,15,C,0.111018,0.112661,1.15,0.111018,0.98630137
SPX,CBOE,42073,360,2381.958,15,P,0.201989,-0.181289,0.85,0.201989,0.98630137
SPX,CBOE,42073,360,3362.764,20,C,0.111548,0.055874,1.2,0.111548,0.98630137
SPX,CBOE,42073,360,2241.843,20,P,0.217302,-0.126749,0.8,0.217302,0.98630137
SPX,CBOE,42073,360,3502.879,25,C,0.116302,0.030453,1.25,0.116302,0.98630137
SPX,CBOE,42073,360,2101.728,25,P,0.232514,-0.086711,0.75,0.232514,0.98630137
SPX,CBOE,42073,360,3642.994,30,C,0.123337,0.018731,1.3,0.123337,0.98630137
SPX,CBOE,42073,360,1961.612,30,P,0.247581,-0.057796,0.7,0.247581,0.98630137
SPX,CBOE,42073,360,3783.109,35,C,0.13058,0.012246,1.35,0.13058,0.98630137
SPX,CBOE,42073,360,1821.497,35,P,0.263221,-0.037652,0.65,0.263221,0.98630137
SPX,CBOE,42073,360,3923.224,40,C,0.137647,0.008355,1.4,0.137647,0.98630137
SPX,CBOE,42073,360,1681.382,40,P,0.279766,-0.023995,0.6,0.279766,0.98630137
SPX,CBOE,42073,360,4063.34,45,C,0.140691,0.004807,1.45,0.140691,0.98630137
SPX,CBOE,42073,360,1541.267,45,P,0.297507,-0.014961,0.55,0.297507,0.98630137
SPX,CBOE,42073,360,4203.455,50,C,0.140691,0.002313,1.5,0.140691,0.98630137
SPX,CBOE,42073,360,1401.152,50,P,0.316203,-0.009033,0.5,0.316203,0.98630137
SPX,CBOE,42073,360,4343.57,55,C,0.140691,0.001082,1.55,0.140691,0.98630137
SPX,CBOE,42073,360,1261.036,55,P,0.336604,-0.005297,0.45,0.336604,0.98630137
SPX,CBOE,42073,360,4483.685,60,C,0.140691,0.000494,1.6,0.140691,0.98630137
SPX,CBOE,42073,360,1120.921,60,P,0.359462,-0.003024,0.4,0.359462,0.98630137
SPX,CBOE,42073,720,2825.349,0,C,0.163193,0.54562,1,0.0815965,1.97260274
SPX,CBOE,42073,720,2825.349,0,P,0.166687,-0.453408,1,0.0833435,1.97260274
SPX,CBOE,42073,720,2966.617,5,C,0.152171,0.451677,1.05,0.152171,1.97260274
SPX,CBOE,42073,720,2684.082,5,P,0.177793,-0.370599,0.95,0.177793,1.97260274
SPX,CBOE,42073,720,3107.884,10,C,0.14186,0.352439,1.1,0.14186,1.97260274
SPX,CBOE,42073,720,2542.814,10,P,0.188964,-0.298164,0.9,0.188964,1.97260274
SPX,CBOE,42073,720,3249.152,15,C,0.133,0.256298,1.15,0.133,1.97260274
SPX,CBOE,42073,720,2401.547,15,P,0.200059,-0.236105,0.85,0.200059,1.97260274
SPX,CBOE,42073,720,3390.419,20,C,0.126437,0.174145,1.2,0.126437,1.97260274
SPX,CBOE,42073,720,2260.28,20,P,0.211019,-0.183768,0.8,0.211019,1.97260274
SPX,CBOE,42073,720,3531.687,25,C,0.122425,0.112798,1.25,0.122425,1.97260274
SPX,CBOE,42073,720,2119.012,25,P,0.222018,-0.140407,0.75,0.222018,1.97260274
SPX,CBOE,42073,720,3672.954,30,C,0.120917,0.072148,1.3,0.120917,1.97260274
SPX,CBOE,42073,720,1977.745,30,P,0.232932,-0.104954,0.7,0.232932,1.97260274
SPX,CBOE,42073,720,3814.222,35,C,0.121344,0.0469,1.35,0.121344,1.97260274
SPX,CBOE,42073,720,1836.477,35,P,0.244028,-0.076608,0.65,0.244028,1.97260274
SPX,CBOE,42073,720,3955.489,40,C,0.123627,0.032084,1.4,0.123627,1.97260274
SPX,CBOE,42073,720,1695.21,40,P,0.255685,-0.054574,0.6,0.255685,1.97260274
SPX,CBOE,42073,720,4096.757,45,C,0.126496,0.022612,1.45,0.126496,1.97260274
SPX,CBOE,42073,720,1553.942,45,P,0.267774,-0.037729,0.55,0.267774,1.97260274
SPX,CBOE,42073,720,4238.024,50,C,0.128621,0.015613,1.5,0.128621,1.97260274
SPX,CBOE,42073,720,1412.675,50,P,0.28069,-0.025271,0.5,0.28069,1.97260274
SPX,CBOE,42073,720,4379.292,55,C,0.128621,0.009753,1.55,0.128621,1.97260274
SPX,CBOE,42073,720,1271.407,55,P,0.294522,-0.016291,0.45,0.294522,1.97260274
SPX,CBOE,42073,720,4520.559,60,C,0.128621,0.006012,1.6,0.128621,1.97260274
SPX,CBOE,42073,720,1130.14,60,P,0.309935,-0.0101,0.4,0.309935,1.97260274
SPX,CBOE,42073,1080,2847.179,0,C,0.167211,0.557176,1,0.0836055,2.95890411
SPX,CBOE,42073,1080,2847.179,0,P,0.175182,-0.440118,1,0.087591,2.95890411
SPX,CBOE,42073,1080,2989.538,5,C,0.158865,0.483287,1.05,0.158865,2.95890411
SPX,CBOE,42073,1080,2704.82,5,P,0.183649,-0.374362,0.95,0.183649,2.95890411
SPX,CBOE,42073,1080,3131.897,10,C,0.150399,0.405531,1.1,0.150399,2.95890411
SPX,CBOE,42073,1080,2562.461,10,P,0.192421,-0.314259,0.9,0.192421,2.95890411
SPX,CBOE,42073,1080,3274.256,15,C,0.143091,0.328249,1.15,0.143091,2.95890411
SPX,CBOE,42073,1080,2420.102,15,P,0.201475,-0.260364,0.85,0.201475,2.95890411
SPX,CBOE,42073,1080,3416.615,20,C,0.136701,0.255338,1.2,0.136701,2.95890411
SPX,CBOE,42073,1080,2277.743,20,P,0.210546,-0.212663,0.8,0.210546,2.95890411
SPX,CBOE,42073,1080,3558.974,25,C,0.131601,0.191455,1.25,0.131601,2.95890411
SPX,CBOE,42073,1080,2135.384,25,P,0.219794,-0.17107,0.75,0.219794,2.95890411
SPX,CBOE,42073,1080,3701.333,30,C,0.127865,0.139431,1.3,0.127865,2.95890411
SPX,CBOE,42073,1080,1993.025,30,P,0.22915,-0.13524,0.7,0.22915,2.95890411
SPX,CBOE,42073,1080,3843.692,35,C,0.125543,0.099973,1.35,0.125543,2.95890411
SPX,CBOE,42073,1080,1850.666,35,P,0.238397,-0.104644,0.65,0.238397,2.95890411
SPX,CBOE,42073,1080,3986.051,40,C,0.124321,0.071259,1.4,0.124321,2.95890411
SPX,CBOE,42073,1080,1708.308,40,P,0.247969,-0.079142,0.6,0.247969,2.95890411
SPX,CBOE,42073,1080,4128.41,45,C,0.124222,0.051336,1.45,0.124222,2.95890411
SPX,CBOE,42073,1080,1565.949,45,P,0.257995,-0.058322,0.55,0.257995,2.95890411
SPX,CBOE,42073,1080,4270.769,50,C,0.124222,0.036672,1.5,0.124222,2.95890411
SPX,CBOE,42073,1080,1423.59,50,P,0.268711,-0.041752,0.5,0.268711,2.95890411
SPX,CBOE,42073,1080,4413.127,55,C,0.124222,0.025939,1.55,0.124222,2.95890411
SPX,CBOE,42073,1080,1281.231,55,P,0.280298,-0.028901,0.45,0.280298,2.95890411
SPX,CBOE,42073,1080,4555.487,60,C,0.124222,0.018187,1.6,0.124222,2.95890411
SPX,CBOE,42073,1080,1138.872,60,P,0.292965,-0.019216,0.4,0.292965,2.95890411
SPX,CBOE,42070,30,2748.533,0,C,0.134844,0.507711,1,0.067422,0.082191781
SPX,CBOE,42070,30,2748.533,0,P,0.132647,-0.492415,1,0.0663235,0.082191781
SPX,CBOE,42070,30,2885.959,5,C,0.094899,0.037562,1.05,0.094899,0.082191781
SPX,CBOE,42070,30,2611.106,5,P,0.183666,-0.158544,0.95,0.183666,0.082191781
SPX,CBOE,42070,30,3023.386,10,C,0.102472,0.00062,1.1,0.102472,0.082191781
SPX,CBOE,42070,30,2473.679,10,P,0.230363,-0.051725,0.9,0.230363,0.082191781
SPX,CBOE,42070,30,2336.253,15,P,0.280233,-0.019554,0.85,0.280233,0.082191781
SPX,CBOE,42070,30,2198.826,20,P,0.333183,-0.008567,0.8,0.333183,0.082191781
SPX,CBOE,42070,30,2061.399,25,P,0.390104,-0.004292,0.75,0.390104,0.082191781
SPX,CBOE,42070,30,1923.973,30,P,0.453025,-0.002468,0.7,0.453025,0.082191781
SPX,CBOE,42070,30,1786.546,35,P,0.486582,-0.000795,0.65,0.486582,0.082191781
SPX,CBOE,42070,30,1649.12,40,P,0.51159,-0.000188,0.6,0.51159,0.082191781
SPX,CBOE,42070,60,2750.1,0,C,0.138951,0.511236,1,0.0694755,0.164383562
SPX,CBOE,42070,60,2750.1,0,P,0.136267,-0.488981,1,0.0681335,0.164383562
SPX,CBOE,42070,60,2887.605,5,C,0.102795,0.12511,1.05,0.102795,0.164383562
SPX,CBOE,42070,60,2612.595,5,P,0.174368,-0.223361,0.95,0.174368,0.164383562
SPX,CBOE,42070,60,3025.11,10,C,0.109206,0.016566,1.1,0.109206,0.164383562
SPX,CBOE,42070,60,2475.09,10,P,0.210492,-0.10076,0.9,0.210492,0.164383562
SPX,CBOE,42070,60,3162.615,15,C,0.129787,0.004273,1.15,0.129787,0.164383562
SPX,CBOE,42070,60,2337.585,15,P,0.246579,-0.046908,0.85,0.246579,0.164383562
SPX,CBOE,42070,60,3300.12,20,C,0.132488,0.00038,1.2,0.132488,0.164383562
SPX,CBOE,42070,60,2200.08,20,P,0.287107,-0.024125,0.8,0.287107,0.164383562
SPX,CBOE,42070,60,2062.575,25,P,0.331095,-0.013547,0.75,0.331095,0.164383562
SPX,CBOE,42070,60,1925.07,30,P,0.37651,-0.007914,0.7,0.37651,0.164383562
SPX,CBOE,42070,60,1787.565,35,P,0.424639,-0.004824,0.65,0.424639,0.164383562
SPX,CBOE,42070,60,1650.06,40,P,0.474858,-0.002984,0.6,0.474858,0.164383562
