symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42088,60,2398.63,15,P,0.237529,-0.041308,0.85,0.237529,0.164383562
SPX,CBOE,42088,60,2257.534,20,P,0.275562,-0.02003,0.8,0.275562,0.164383562
SPX,CBOE,42088,60,2116.438,25,P,0.318006,-0.010846,0.75,0.318006,0.164383562
SPX,CBOE,42088,60,1975.342,30,P,0.363476,-0.006316,0.7,0.363476,0.164383562
SPX,CBOE,42088,60,1834.246,35,P,0.412429,-0.003909,0.65,0.412429,0.164383562
SPX,CBOE,42088,60,1693.151,40,P,0.46329,-0.002451,0.6,0.46329,0.164383562
SPX,CBOE,42088,90,2823.178,0,C,0.138297,0.513696,1,0.0691485,0.246575342
SPX,CBOE,42088,90,2823.178,0,P,0.138019,-0.486332,1,0.0690095,0.246575342
SPX,CBOE,42088,90,2964.337,5,C,0.109108,0.19121,1.05,0.109108,0.246575342
SPX,CBOE,42088,90,2682.019,5,P,0.169306,-0.257151,0.95,0.169306,0.246575342
SPX,CBOE,42088,90,3105.496,10,C,0.104436,0.034998,1.1,0.104436,0.246575342
SPX,CBOE,42088,90,2540.86,10,P,0.198257,-0.131475,0.9,0.198257,0.246575342
SPX,CBOE,42088,90,2399.701,15,P,0.227183,-0.067192,0.85,0.227183,0.246575342
SPX,CBOE,42088,90,2258.542,20,P,0.256394,-0.034659,0.8,0.256394,0.246575342
SPX,CBOE,42088,90,2117.384,25,P,0.288183,-0.018676,0.75,0.288183,0.246575342
SPX,CBOE,42088,90,1976.225,30,P,0.322909,-0.010595,0.7,0.322909,0.246575342
SPX,CBOE,42088,90,1835.066,35,P,0.360655,-0.006298,0.65,0.360655,0.246575342
SPX,CBOE,42088,90,1693.907,40,P,0.402088,-0.003927,0.6,0.402088,0.246575342
SPX,CBOE,42088,120,2824.868,0,C,0.141573,0.516188,1,0.0707865,0.328767123
SPX,CBOE,42088,120,2824.868,0,P,0.139987,-0.483994,1,0.0699935,0.328767123
SPX,CBOE,42088,120,2966.111,5,C,0.113246,0.236095,1.05,0.113246,0.328767123
SPX,CBOE,42088,120,2683.625,5,P,0.168779,-0.281493,0.95,0.168779,0.328767123
SPX,CBOE,42088,120,3107.355,10,C,0.10304,0.056634,1.1,0.10304,0.328767123
SPX,CBOE,42088,120,2542.381,10,P,0.195177,-0.15928,0.9,0.195177,0.328767123
SPX,CBOE,42088,120,2401.138,15,P,0.220506,-0.08873,0.85,0.220506,0.328767123
SPX,CBOE,42088,120,2259.895,20,P,0.246022,-0.049228,0.8,0.246022,0.328767123
SPX,CBOE,42088,120,2118.651,25,P,0.272847,-0.027614,0.75,0.272847,0.328767123
SPX,CBOE,42088,120,1977.408,30,P,0.301222,-0.01572,0.7,0.301222,0.328767123
SPX,CBOE,42088,120,1836.164,35,P,0.331834,-0.009157,0.65,0.331834,0.328767123
SPX,CBOE,42088,120,1694.921,40,P,0.365411,-0.005498,0.6,0.365411,0.328767123
SPX,CBOE,42088,150,2826.359,0,C,0.143478,0.518341,1,0.071739,0.410958904
SPX,CBOE,42088,150,2826.359,0,P,0.143644,-0.481638,1,0.071822,0.410958904
SPX,CBOE,42088,150,2967.677,5,C,0.116825,0.269598,1.05,0.116825,0.410958904
SPX,CBOE,42088,150,2685.041,5,P,0.170083,-0.299808,0.95,0.170083,0.410958904
SPX,CBOE,42088,150,3108.995,10,C,0.10357,0.080411,1.1,0.10357,0.410958904
SPX,CBOE,42088,150,2543.723,10,P,0.194401,-0.182006,0.9,0.194401,0.410958904
SPX,CBOE,42088,150,2402.406,15,P,0.217674,-0.108522,0.85,0.217674,0.410958904
SPX,CBOE,42088,150,2261.088,20,P,0.240399,-0.063629,0.8,0.240399,0.410958904
SPX,CBOE,42088,150,2119.77,25,P,0.263666,-0.037008,0.75,0.263666,0.410958904
SPX,CBOE,42088,150,1978.452,30,P,0.287159,-0.021199,0.7,0.287159,0.410958904
SPX,CBOE,42088,150,1837.134,35,P,0.313372,-0.01239,0.65,0.313372,0.410958904
SPX,CBOE,42088,150,1695.816,40,P,0.341969,-0.007348,0.6,0.341969,0.410958904
SPX,CBOE,42088,180,2827.617,0,C,0.145232,0.520335,1,0.072616,0.493150685
SPX,CBOE,42088,180,2827.617,0,P,0.145043,-0.479691,1,0.0725215,0.493150685
SPX,CBOE,42088,180,2968.998,5,C,0.120081,0.295833,1.05,0.120081,0.493150685
SPX,CBOE,42088,180,2686.236,5,P,0.169697,-0.312064,0.95,0.169697,0.493150685
SPX,CBOE,42088,180,3110.379,10,C,0.105167,0.104993,1.1,0.105167,0.493150685
SPX,CBOE,42088,180,2544.855,10,P,0.19238,-0.198377,0.9,0.19238,0.493150685
SPX,CBOE,42088,180,2403.474,15,P,0.214307,-0.124018,0.85,0.214307,0.493150685
SPX,CBOE,42088,180,2262.094,20,P,0.235512,-0.076084,0.8,0.235512,0.493150685
SPX,CBOE,42088,180,2120.713,25,P,0.256464,-0.045764,0.75,0.256464,0.493150685
SPX,CBOE,42088,180,1979.332,30,P,0.277771,-0.02705,0.7,0.277771,0.493150685
SPX,CBOE,42088,180,1837.951,35,P,0.299999,-0.015773,0.65,0.299999,0.493150685
SPX,CBOE,42088,180,1696.57,40,P,0.324485,-0.009244,0.6,0.324485,0.493150685
SPX,CBOE,42088,360,2837,0,C,0.150161,0.530215,1,0.0750805,0.98630137
SPX,CBOE,42088,360,2837,0,P,0.151386,-0.469547,1,0.075693,0.98630137
SPX,CBOE,42088,360,2978.85,5,C,0.131382,0.37932,1.05,0.131382,0.98630137
SPX,CBOE,42088,360,2695.15,5,P,0.16993,-0.348483,0.95,0.16993,0.98630137
SPX,CBOE,42088,360,3120.7,10,C,0.116259,0.221796,1.1,0.116259,0.98630137
SPX,CBOE,42088,360,2553.3,10,P,0.187478,-0.254637,0.9,0.187478,0.98630137
SPX,CBOE,42088,360,2411.45,15,P,0.203921,-0.182822,0.85,0.203921,0.98630137
SPX,CBOE,42088,360,2269.6,20,P,0.21969,-0.128672,0.8,0.21969,0.98630137
SPX,CBOE,42088,360,2127.75,25,P,0.235396,-0.088787,0.75,0.235396,0.98630137
SPX,CBOE,42088,360,1985.9,30,P,0.251057,-0.059862,0.7,0.251057,0.98630137
SPX,CBOE,42088,360,1844.05,35,P,0.266872,-0.039324,0.65,0.266872,0.98630137
SPX,CBOE,42088,360,1702.2,40,P,0.283492,-0.025244,0.6,0.283492,0.98630137
SPX,CBOE,42088,720,2857.504,0,C,0.159211,0.544511,1,0.0796055,1.97260274
SPX,CBOE,42088,720,2857.504,0,P,0.170092,-0.452461,1,0.085046,1.97260274
SPX,CBOE,42088,720,3000.379,5,C,0.148736,0.448635,1.05,0.148736,1.97260274
SPX,CBOE,42088,720,2714.628,5,P,0.180436,-0.371035,0.95,0.180436,1.97260274
SPX,CBOE,42088,720,3143.254,10,C,0.139085,0.348181,1.1,0.139085,1.97260274
SPX,CBOE,42088,720,2571.753,10,P,0.19128,-0.299267,0.9,0.19128,1.97260274
SPX,CBOE,42088,720,2428.878,15,P,0.201915,-0.237343,0.85,0.201915,1.97260274
SPX,CBOE,42088,720,2286.003,20,P,0.212723,-0.185056,0.8,0.212723,1.97260274
SPX,CBOE,42088,720,2143.128,25,P,0.223465,-0.141516,0.75,0.223465,1.97260274
SPX,CBOE,42088,720,2000.253,30,P,0.234139,-0.105824,0.7,0.234139,1.97260274
SPX,CBOE,42088,720,1857.377,35,P,0.245017,-0.07724,0.65,0.245017,1.97260274
SPX,CBOE,42088,720,1714.502,40,P,0.256351,-0.054931,0.6,0.256351,1.97260274
SPX,CBOE,42088,1080,2875.115,0,C,0.163445,0.555897,1,0.0817225,2.95890411
SPX,CBOE,42088,1080,2875.115,0,P,0.180051,-0.438467,1,0.0900255,2.95890411
SPX,CBOE,42088,1080,3018.87,5,C,0.155536,0.480623,1.05,0.155536,2.95890411
SPX,CBOE,42088,1080,2731.359,5,P,0.187522,-0.374371,0.95,0.187522,2.95890411
SPX,CBOE,42088,1080,3162.626,10,C,0.148135,0.402597,1.1,0.148135,2.95890411
SPX,CBOE,42088,1080,2587.603,10,P,0.196044,-0.315242,0.9,0.196044,2.95890411
SPX,CBOE,42088,1080,2443.848,15,P,0.204533,-0.261788,0.85,0.204533,2.95890411
SPX,CBOE,42088,1080,2300.092,20,P,0.213213,-0.214238,0.8,0.213213,2.95890411
SPX,CBOE,42088,1080,2156.336,25,P,0.221958,-0.172486,0.75,0.221958,2.95890411
SPX,CBOE,42088,1080,2012.58,30,P,0.230865,-0.136384,0.7,0.230865,2.95890411
SPX,CBOE,42088,1080,1868.824,35,P,0.239595,-0.105411,0.65,0.239595,2.95890411
SPX,CBOE,42088,1080,1725.069,40,P,0.248601,-0.079512,0.6,0.248601,2.95890411
SPX,CBOE,42087,30,2804.277,0,C,0.144837,0.508282,1,0.0724185,0.082191781
SPX,CBOE,42087,30,2804.277,0,P,0.141343,-0.491918,1,0.0706715,0.082191781
SPX,CBOE,42087,30,2944.491,5,C,0.107887,0.059149,1.05,0.107887,0.082191781
SPX,CBOE,42087,30,2664.063,5,P,0.183612,-0.158477,0.95,0.183612,0.082191781
SPX,CBOE,42087,30,3084.705,10,C,0.106382,0.000936,1.1,0.106382,0.082191781
SPX,CBOE,42087,30,2523.849,10,P,0.22582,-0.048477,0.9,0.22582,0.082191781
SPX,CBOE,42087,30,2383.635,15,P,0.272434,-0.01701,0.85,0.272434,0.082191781
SPX,CBOE,42087,30,2243.422,20,P,0.323445,-0.007088,0.8,0.323445,0.082191781
SPX,CBOE,42087,30,2103.208,25,P,0.378667,-0.003423,0.75,0.378667,0.082191781
SPX,CBOE,42087,30,1962.994,30,P,0.442331,-0.002014,0.7,0.442331,0.082191781
SPX,CBOE,42087,30,1822.78,35,P,0.471058,-0.000562,0.65,0.471058,0.082191781
SPX,CBOE,42087,30,1682.566,40,P,0.471058,-0.000059,0.6,0.471058,0.082191781
SPX,CBOE,42087,60,2805.8,0,C,0.14512,0.511703,1,0.07256,0.164383562
SPX,CBOE,42087,60,2805.8,0,P,0.144457,-0.48835,1,0.0722285,0.164383562
SPX,CBOE,42087,60,2946.09,5,C,0.112659,0.147914,1.05,0.112659,0.164383562
SPX,CBOE,42087,60,2665.51,5,P,0.179558,-0.229373,0.95,0.179558,0.164383562
SPX,CBOE,42087,60,3086.38,10,C,0.109721,0.016988,1.1,0.109721,0.164383562
SPX,CBOE,42087,60,2525.22,10,P,0.213987,-0.104245,0.9,0.213987,0.164383562
SPX,CBOE,42087,60,2384.93,15,P,0.248986,-0.048424,0.85,0.248986,0.164383562
SPX,CBOE,42087,60,2244.64,20,P,0.287291,-0.024195,0.8,0.287291,0.164383562
SPX,CBOE,42087,60,2104.35,25,P,0.328914,-0.013078,0.75,0.328914,0.164383562
SPX,CBOE,42087,60,1964.06,30,P,0.374262,-0.007625,0.7,0.374262,0.164383562
SPX,CBOE,42087,60,1823.77,35,P,0.421544,-0.004581,0.65,0.421544,0.164383562
SPX,CBOE,42087,60,1683.48,40,P,0.472,-0.002846,0.6,0.472,0.164383562
SPX,CBOE,42087,90,2807,0,C,0.146742,0.514532,1,0.073371,0.246575342
SPX,CBOE,42087,90,2807,0,P,0.145788,-0.485563,1,0.072894,0.246575342
SPX,CBOE,42087,90,2947.35,5,C,0.117271,0.209334,1.05,0.117271,0.246575342
SPX,CBOE,42087,90,2666.65,5,P,0.17704,-0.265192,0.95,0.17704,0.246575342
SPX,CBOE,42087,90,3087.7,10,C,0.109269,0.041864,1.1,0.109269,0.246575342
SPX,CBOE,42087,90,2526.3,10,P,0.206668,-0.140521,0.9,0.206668,0.246575342
SPX,CBOE,42087,90,2385.95,15,P,0.235898,-0.074091,0.85,0.235898,0.246575342
SPX,CBOE,42087,90,2245.6,20,P,0.266142,-0.039667,0.8,0.266142,0.246575342
SPX,CBOE,42087,90,2105.25,25,P,0.297805,-0.021727,0.75,0.297805,0.246575342
SPX,CBOE,42087,90,1964.9,30,P,0.33255,-0.012464,0.7,0.33255,0.246575342
SPX,CBOE,42087,90,1824.55,35,P,0.370428,-0.007468,0.65,0.370428,0.246575342
SPX,CBOE,42087,90,1684.2,40,P,0.411445,-0.004628,0.6,0.411445,0.246575342
SPX,CBOE,42087,120,2808.464,0,C,0.148935,0.517029,1,0.0744675,0.328767123
SPX,CBOE,42087,120,2808.464,0,P,0.146684,-0.483228,1,0.073342,0.328767123
SPX,CBOE,42087,120,2948.887,5,C,0.120451,0.250821,1.05,0.120451,0.328767123
SPX,CBOE,42087,120,2668.041,5,P,0.175346,-0.287588,0.95,0.175346,0.328767123
SPX,CBOE,42087,120,3089.311,10,C,0.107908,0.065586,1.1,0.107908,0.328767123
SPX,CBOE,42087,120,2527.618,10,P,0.202075,-0.166706,0.9,0.202075,0.328767123
SPX,CBOE,42087,120,2387.195,15,P,0.227921,-0.095279,0.85,0.227921,0.328767123
SPX,CBOE,42087,120,2246.771,20,P,0.253667,-0.054038,0.8,0.253667,0.328767123
SPX,CBOE,42087,120,2106.348,25,P,0.280868,-0.03096,0.75,0.280868,0.328767123
SPX,CBOE,42087,120,1965.925,30,P,0.30943,-0.017907,0.7,0.30943,0.328767123
SPX,CBOE,42087,120,1825.502,35,P,0.340199,-0.010557,0.65,0.340199,0.328767123
SPX,CBOE,42087,120,1685.079,40,P,0.374614,-0.006467,0.6,0.374614,0.328767123
SPX,CBOE,42087,150,2809.991,0,C,0.149876,0.519158,1,0.074938,0.410958904
SPX,CBOE,42087,150,2809.991,0,P,0.149472,-0.480894,1,0.074736,0.410958904
SPX,CBOE,42087,150,2950.49,5,C,0.123355,0.281818,1.05,0.123355,0.410958904
SPX,CBOE,42087,150,2669.491,5,P,0.175704,-0.304429,0.95,0.175704,0.410958904
SPX,CBOE,42087,150,3090.99,10,C,0.108384,0.090609,1.1,0.108384,0.410958904
SPX,CBOE,42087,150,2528.992,10,P,0.200018,-0.187862,0.9,0.200018,0.410958904
SPX,CBOE,42087,150,2388.492,15,P,0.223583,-0.113997,0.85,0.223583,0.410958904
SPX,CBOE,42087,150,2247.993,20,P,0.246523,-0.067982,0.8,0.246523,0.410958904
SPX,CBOE,42087,150,2107.493,25,P,0.269966,-0.040162,0.75,0.269966,0.410958904
SPX,CBOE,42087,150,1966.994,30,P,0.293883,-0.023438,0.7,0.293883,0.410958904
SPX,CBOE,42087,150,1826.494,35,P,0.319048,-0.013605,0.65,0.319048,0.410958904
SPX,CBOE,42087,150,1685.995,40,P,0.347347,-0.008077,0.6,0.347347,0.410958904
SPX,CBOE,42087,180,2811.193,0,C,0.150739,0.521105,1,0.0753695,0.493150685
SPX,CBOE,42087,180,2811.193,0,P,0.150077,-0.478987,1,0.0750385,0.493150685
SPX,CBOE,42087,180,2951.752,5,C,0.125814,0.30571,1.05,0.125814,0.493150685
SPX,CBOE,42087,180,2670.633,5,P,0.174414,-0.315605,0.95,0.174414,0.493150685
SPX,CBOE,42087,180,3092.312,10,C,0.109707,0.115341,1.1,0.109707,0.493150685
SPX,CBOE,42087,180,2530.073,10,P,0.197024,-0.203078,0.9,0.197024,0.493150685
SPX,CBOE,42087,180,2389.514,15,P,0.218937,-0.128413,0.85,0.218937,0.493150685
SPX,CBOE,42087,180,2248.954,20,P,0.240412,-0.079842,0.8,0.240412,0.493150685
SPX,CBOE,42087,180,2108.395,25,P,0.261504,-0.048621,0.75,0.261504,0.493150685
SPX,CBOE,42087,180,1967.835,30,P,0.282716,-0.028994,0.7,0.282716,0.493150685
SPX,CBOE,42087,180,1827.275,35,P,0.305165,-0.017116,0.65,0.305165,0.493150685
SPX,CBOE,42087,180,1686.716,40,P,0.329282,-0.010044,0.6,0.329282,0.493150685
SPX,CBOE,42087,360,2820.702,0,C,0.154071,0.530492,1,0.0770355,0.98630137
SPX,CBOE,42087,360,2820.702,0,P,0.155168,-0.469292,1,0.077584,0.98630137
SPX,CBOE,42087,360,2961.737,5,C,0.135442,0.383818,1.05,0.135442,0.98630137
SPX,CBOE,42087,360,2679.667,5,P,0.173518,-0.350557,0.95,0.173518,0.98630137
SPX,CBOE,42087,360,3102.772,10,C,0.120107,0.229833,1.1,0.120107,0.98630137
SPX,CBOE,42087,360,2538.632,10,P,0.190775,-0.257578,0.9,0.190775,0.98630137
SPX,CBOE,42087,360,2397.597,15,P,0.20722,-0.186034,0.85,0.20722,0.98630137
SPX,CBOE,42087,360,2256.562,20,P,0.222954,-0.131679,0.8,0.222954,0.98630137
SPX,CBOE,42087,360,2115.527,25,P,0.238623,-0.09136,0.75,0.238623,0.98630137
SPX,CBOE,42087,360,1974.491,30,P,0.254254,-0.061928,0.7,0.254254,0.98630137
SPX,CBOE,42087,360,1833.456,35,P,0.270078,-0.040913,0.65,0.270078,0.98630137
SPX,CBOE,42087,360,1692.421,40,P,0.286901,-0.026478,0.6,0.286901,0.98630137
SPX,CBOE,42087,720,2841.927,0,C,0.160733,0.544935,1,0.0803665,1.97260274
SPX,CBOE,42087,720,2841.927,0,P,0.172286,-0.451851,1,0.086143,1.97260274
SPX,CBOE,42087,720,2984.023,5,C,0.15032,0.450049,1.05,0.15032,1.97260274
SPX,CBOE,42087,720,2699.83,5,P,0.182688,-0.37138,0.95,0.182688,1.97260274
SPX,CBOE,42087,720,3126.119,10,C,0.140721,0.350706,1.1,0.140721,1.97260274
SPX,CBOE,42087,720,2557.734,10,P,0.193346,-0.30022,0.9,0.193346,1.97260274
SPX,CBOE,42087,720,2415.638,15,P,0.203963,-0.238679,0.85,0.203963,1.97260274
SPX,CBOE,42087,720,2273.541,20,P,0.214559,-0.186422,0.8,0.214559,1.97260274
SPX,CBOE,42087,720,2131.445,25,P,0.225325,-0.142924,0.75,0.225325,1.97260274
SPX,CBOE,42087,720,1989.349,30,P,0.235883,-0.107072,0.7,0.235883,1.97260274
SPX,CBOE,42087,720,1847.252,35,P,0.246831,-0.078394,0.65,0.246831,1.97260274
SPX,CBOE,42087,720,1705.156,40,P,0.258241,-0.055945,0.6,0.258241,1.97260274
SPX,CBOE,42087,1080,2861.46,0,C,0.163031,0.555756,1,0.0815155,2.95890411
SPX,CBOE,42087,1080,2861.46,0,P,0.181445,-0.437994,1,0.0907225,2.95890411
SPX,CBOE,42087,1080,3004.533,5,C,0.155355,0.480476,1.05,0.155355,2.95890411
SPX,CBOE,42087,1080,2718.387,5,P,0.189239,-0.374358,0.95,0.189239,2.95890411
SPX,CBOE,42087,1080,3147.606,10,C,0.148092,0.402541,1.1,0.148092,2.95890411
SPX,CBOE,42087,1080,2575.314,10,P,0.197562,-0.315631,0.9,0.197562,2.95890411
SPX,CBOE,42087,1080,2432.241,15,P,0.205894,-0.262402,0.85,0.205894,2.95890411
SPX,CBOE,42087,1080,2289.168,20,P,0.214392,-0.214919,0.8,0.214392,2.95890411
SPX,CBOE,42087,1080,2146.095,25,P,0.223037,-0.173181,0.75,0.223037,2.95890411
SPX,CBOE,42087,1080,2003.022,30,P,0.231839,-0.137027,0.7,0.231839,2.95890411
SPX,CBOE,42087,1080,1859.949,35,P,0.240749,-0.106146,0.65,0.240749,2.95890411
SPX,CBOE,42087,1080,1716.876,40,P,0.250006,-0.080329,0.6,0.250006,2.95890411
SPX,CBOE,42084,30,2807.875,0,C,0.142531,0.50815,1,0.0712655,0.082191781
SPX,CBOE,42084,30,2807.875,0,P,0.14052,-0.491965,1,0.07026,0.082191781
SPX,CBOE,42084,30,2948.268,5,C,0.106425,0.056614,1.05,0.106425,0.082191781
SPX,CBOE,42084,30,2667.481,5,P,0.18582,-0.161215,0.95,0.18582,0.082191781
SPX,CBOE,42084,30,3088.662,10,C,0.107313,0.001026,1.1,0.107313,0.082191781
SPX,CBOE,42084,30,2527.087,10,P,0.230466,-0.051799,0.9,0.230466,0.082191781
SPX,CBOE,42084,30,2386.693,15,P,0.277829,-0.018753,0.85,0.277829,0.082191781
SPX,CBOE,42084,30,2246.3,20,P,0.330107,-0.008083,0.8,0.330107,0.082191781
SPX,CBOE,42084,30,2105.906,25,P,0.379981,-0.003516,0.75,0.379981,0.082191781
SPX,CBOE,42084,30,1965.512,30,P,0.388238,-0.000557,0.7,0.388238,0.082191781
SPX,CBOE,42084,30,1825.118,35,P,0.388238,-0.000043,0.65,0.388238,0.082191781
SPX,CBOE,42084,30,1684.725,40,P,0.388238,-0.000002,0.6,0.388238,0.082191781
SPX,CBOE,42084,60,2809.439,0,C,0.141492,0.511441,1,0.070746,0.164383562
SPX,CBOE,42084,60,2809.439,0,P,0.142234,-0.488499,1,0.071117,0.164383562
SPX,CBOE,42084,60,2949.911,5,C,0.109987,0.141903,1.05,0.109987,0.164383562
SPX,CBOE,42084,60,2668.967,5,P,0.178388,-0.228028,0.95,0.178388,0.164383562
SPX,CBOE,42084,60,3090.383,10,C,0.110951,0.01803,1.1,0.110951,0.164383562
SPX,CBOE,42084,60,2528.495,10,P,0.213673,-0.103925,0.9,0.213673,0.164383562
SPX,CBOE,42084,60,2388.023,15,P,0.249906,-0.048999,0.85,0.249906,0.164383562
SPX,CBOE,42084,60,2247.551,20,P,0.288543,-0.024655,0.8,0.288543,0.164383562
SPX,CBOE,42084,60,2107.079,25,P,0.330731,-0.013468,0.75,0.330731,0.164383562
SPX,CBOE,42084,60,1966.607,30,P,0.376943,-0.007971,0.7,0.376943,0.164383562
SPX,CBOE,42084,60,1826.135,35,P,0.426008,-0.004934,0.65,0.426008,0.164383562
SPX,CBOE,42084,60,1685.663,40,P,0.478088,-0.003145,0.6,0.478088,0.164383562
SPX,CBOE,42084,90,2810.708,0,C,0.143967,0.514257,1,0.0719835,0.246575342
SPX,CBOE,42084,90,2810.708,0,P,0.143895,-0.48575,1,0.0719475,0.246575342
SPX,CBOE,42084,90,2951.243,5,C,0.114922,0.204275,1.05,0.114922,0.246575342
SPX,CBOE,42084,90,2670.173,5,P,0.17572,-0.263865,0.95,0.17572,0.246575342
SPX,CBOE,42084,90,3091.779,10,C,0.109421,0.042087,1.1,0.109421,0.246575342
SPX,CBOE,42084,90,2529.637,10,P,0.20588,-0.139689,0.9,0.20588,0.246575342
SPX,CBOE,42084,90,2389.102,15,P,0.236077,-0.074233,0.85,0.236077,0.246575342
SPX,CBOE,42084,90,2248.566,20,P,0.266475,-0.039841,0.8,0.266475,0.246575342
SPX,CBOE,42084,90,2108.031,25,P,0.298903,-0.022086,0.75,0.298903,0.246575342
SPX,CBOE,42084,90,1967.496,30,P,0.333265,-0.012609,0.7,0.333265,0.246575342
SPX,CBOE,42084,90,1826.96,35,P,0.371031,-0.007544,0.65,0.371031,0.246575342
SPX,CBOE,42084,90,1686.425,40,P,0.412185,-0.004687,0.6,0.412185,0.246575342
SPX,CBOE,42084,120,2812.566,0,C,0.146085,0.516703,1,0.0730425,0.328767123
SPX,CBOE,42084,120,2812.566,0,P,0.14526,-0.483391,1,0.07263,0.328767123
SPX,CBOE,42084,120,2953.194,5,C,0.117916,0.24578,1.05,0.117916,0.328767123
SPX,CBOE,42084,120,2671.937,5,P,0.174391,-0.286729,0.95,0.174391,0.328767123
SPX,CBOE,42084,120,3093.822,10,C,0.10686,0.063642,1.1,0.10686,0.328767123
SPX,CBOE,42084,120,2531.309,10,P,0.201599,-0.166205,0.9,0.201599,0.328767123
SPX,CBOE,42084,120,2390.681,15,P,0.228002,-0.09535,0.85,0.228002,0.328767123
SPX,CBOE,42084,120,2250.052,20,P,0.254379,-0.054488,0.8,0.254379,0.328767123
SPX,CBOE,42084,120,2109.424,25,P,0.281518,-0.031236,0.75,0.281518,0.328767123
SPX,CBOE,42084,120,1968.796,30,P,0.310047,-0.018076,0.7,0.310047,0.328767123
SPX,CBOE,42084,120,1828.168,35,P,0.341565,-0.010795,0.65,0.341565,0.328767123
SPX,CBOE,42084,120,1687.539,40,P,0.375883,-0.006608,0.6,0.375883,0.328767123
SPX,CBOE,42084,150,2814.134,0,C,0.147717,0.518882,1,0.0738585,0.410958904
SPX,CBOE,42084,150,2814.134,0,P,0.148114,-0.481067,1,0.074057,0.410958904
SPX,CBOE,42084,150,2954.841,5,C,0.121043,0.277603,1.05,0.121043,0.410958904
SPX,CBOE,42084,150,2673.427,5,P,0.174837,-0.303736,0.95,0.174837,0.410958904
SPX,CBOE,42084,150,3095.548,10,C,0.107069,0.087823,1.1,0.107069,0.410958904
SPX,CBOE,42084,150,2532.721,10,P,0.199548,-0.187381,0.9,0.199548,0.410958904
SPX,CBOE,42084,150,2392.014,15,P,0.223472,-0.113895,0.85,0.223472,0.410958904
SPX,CBOE,42084,150,2251.307,20,P,0.24685,-0.068213,0.8,0.24685,0.410958904
SPX,CBOE,42084,150,2110.601,25,P,0.270571,-0.040467,0.75,0.270571,0.410958904
SPX,CBOE,42084,150,1969.894,30,P,0.295211,-0.02389,0.7,0.295211,0.410958904
SPX,CBOE,42084,150,1829.187,35,P,0.321057,-0.014048,0.65,0.321057,0.410958904
SPX,CBOE,42084,150,1688.481,40,P,0.349591,-0.008392,0.6,0.349591,0.410958904
SPX,CBOE,42084,180,2815.416,0,C,0.149046,0.520869,1,0.074523,0.493150685
SPX,CBOE,42084,180,2815.416,0,P,0.14903,-0.479134,1,0.074515,0.493150685
SPX,CBOE,42084,180,2956.187,5,C,0.124164,0.30294,1.05,0.124164,0.493150685
SPX,CBOE,42084,180,2674.645,5,P,0.173881,-0.315216,0.95,0.173881,0.493150685
SPX,CBOE,42084,180,3096.958,10,C,0.108729,0.113124,1.1,0.108729,0.493150685
SPX,CBOE,42084,180,2533.874,10,P,0.196757,-0.202813,0.9,0.196757,0.493150685
SPX,CBOE,42084,180,2393.104,15,P,0.219104,-0.12857,0.85,0.219104,0.493150685
SPX,CBOE,42084,180,2252.333,20,P,0.240739,-0.080092,0.8,0.240739,0.493150685
SPX,CBOE,42084,180,2111.562,25,P,0.262197,-0.049016,0.75,0.262197,0.493150685
SPX,CBOE,42084,180,1970.791,30,P,0.284098,-0.029544,0.7,0.284098,0.493150685
SPX,CBOE,42084,180,1830.02,35,P,0.306671,-0.017516,0.65,0.306671,0.493150685
SPX,CBOE,42084,180,1689.25,40,P,0.331385,-0.010404,0.6,0.331385,0.493150685
SPX,CBOE,42084,360,2824.81,0,C,0.153765,0.530431,1,0.0768825,0.98630137
SPX,CBOE,42084,360,2824.81,0,P,0.154307,-0.469462,1,0.0771535,0.98630137
SPX,CBOE,42084,360,2966.05,5,C,0.135033,0.383322,1.05,0.135033,0.98630137
SPX,CBOE,42084,360,2683.569,5,P,0.17284,-0.350249,0.95,0.17284,0.98630137
SPX,CBOE,42084,360,3107.291,10,C,0.119862,0.229301,1.1,0.119862,0.98630137
SPX,CBOE,42084,360,2542.329,10,P,0.190147,-0.257086,0.9,0.190147,0.98630137
SPX,CBOE,42084,360,2401.088,15,P,0.206512,-0.185403,0.85,0.206512,0.98630137
SPX,CBOE,42084,360,2259.848,20,P,0.222417,-0.131217,0.8,0.222417,0.98630137
SPX,CBOE,42084,360,2118.607,25,P,0.23809,-0.090958,0.75,0.23809,0.98630137
SPX,CBOE,42084,360,1977.367,30,P,0.253839,-0.061671,0.7,0.253839,0.98630137
SPX,CBOE,42084,360,1836.126,35,P,0.26985,-0.040804,0.65,0.26985,0.98630137
SPX,CBOE,42084,360,1694.886,40,P,0.286603,-0.026373,0.6,0.286603,0.98630137
SPX,CBOE,42084,720,2846.076,0,C,0.161499,0.545148,1,0.0807495,1.97260274
SPX,CBOE,42084,720,2846.076,0,P,0.170566,-0.452329,1,0.085283,1.97260274
SPX,CBOE,42084,720,2988.379,5,C,0.1509,0.450563,1.05,0.1509,1.97260274
SPX,CBOE,42084,720,2703.772,5,P,0.181184,-0.371152,0.95,0.181184,1.97260274
SPX,CBOE,42084,720,3130.683,10,C,0.141201,0.351438,1.1,0.141201,1.97260274
